source,slug,status,severity,score,summary,issues
database,pet-vaccine-schedule-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,pet-vet-checkup-wave6,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,pet-walk-route-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,pet-walk-time-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,pet-wet-or-dry-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,phone-home-screen-priority-rTYp,draft,P1,40,results=16/16; avgSummary=128; thinRows=16,P1 thin result rows: 16
database,photo-album-sorting-XSRL,draft,P1,40,results=16/16; avgSummary=115; thinRows=16,P1 thin result rows: 16
database,photo-backup-timing-0Ztt,draft,P1,40,results=16/16; avgSummary=144; thinRows=16,P1 thin result rows: 16
database,picnic-menu-packing-NJP5,draft,P1,40,results=16/16; avgSummary=145; thinRows=16,P1 thin result rows: 16
database,playlist-ordering-style-OJGZ,draft,P1,40,results=16/16; avgSummary=147; thinRows=16,P1 thin result rows: 16
database,presentation-rehearsal-style-PwN_,draft,P1,40,results=16/16; avgSummary=122; thinRows=16,P1 thin result rows: 16
database,read-audiobook-listen-wave6,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,read-bedtime-read-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-book-cover-wave6,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,read-bookclub-join-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-bookmark-pick-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,read-bookshelf-style-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,read-bookstore-walk-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-commute-read-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,read-ebook-vs-paper-wave6,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,read-essay-pick-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,read-finish-rate-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-foreign-novel-wave6,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,read-genre-fiction-wave6,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,read-gift-book-wave6,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,read-highlight-note-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,read-history-book-wave6,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,read-index-card-wave6,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,read-library-borrow-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,read-multi-book-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-reading-cafe-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-recommend-book-wave6,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,read-reread-fav-wave6,draft,Pass,90,results=16/16; avgSummary=133; thinRows=0,
database,read-self-help-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-short-story-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,read-used-book-wave6,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,relation-awkward-silence-handling,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-awkward-talk-wave4,draft,Pass,90,results=16/16; avgSummary=175; thinRows=0,
database,relation-birthday-call-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,relation-birthday-message-tone,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-borrowed-item-return,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-comfort-message-style,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-comfort-style-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,relation-compliment-accept-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,relation-conflict-cooldown,draft,P1,40,results=16/16; avgSummary=116; thinRows=16,P1 thin result rows: 16
database,relation-conflict-cooldown-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,relation-first-meeting-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,relation-friend-boundary-wave4,draft,Pass,90,results=16/16; avgSummary=176; thinRows=0,
database,relation-gift-card-writing,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-gift-reaction-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,relation-group-chat-tone-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,relation-inside-joke-usage,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-invitation-reply-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,relation-invitation-response,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-late-reply-handling,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-meeting-new-friend,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,relation-memory-sharing-style,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-name-remembering-effort,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-neighbor-greeting-style,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-neighbor-hello-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,relation-old-friend-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,relation-party-exit-timing,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,relation-photo-share-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,relation-photo-tagging-manner,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,relation-promise-change-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,relation-promise-time-check,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-relationship-distance-reset,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-reply-delay-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,relation-reunion-prep-style,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,relation-small-favor-wave4,draft,Pass,90,results=16/16; avgSummary=173; thinRows=0,
database,relation-team-lunch-talk,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,relation-team-meal-wave4,draft,Pass,90,results=16/16; avgSummary=172; thinRows=0,
database,relation-thanks-depth-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,relation-thanks-message-depth,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,return-policy-reading-0a-0,draft,P1,40,results=16/16; avgSummary=127; thinRows=16,P1 thin result rows: 16
database,return-window-check-2wTR,draft,P1,40,results=16/16; avgSummary=136; thinRows=16,P1 thin result rows: 16
database,reward-point-timing-3Q0A,draft,P1,40,results=16/16; avgSummary=142; thinRows=16,P1 thin result rows: 16
database,salad-ingredient-picking-UBLW,draft,P1,40,results=16/16; avgSummary=154; thinRows=16,P1 thin result rows: 16
database,sauce-pour-order-OUnF,draft,P1,40,results=16/16; avgSummary=137; thinRows=16,P1 thin result rows: 16
database,screenshot-saving-style-fdmo,draft,P1,40,results=16/16; avgSummary=146; thinRows=16,P1 thin result rows: 16
database,season-after-rain-wave5,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,season-aprfool-joke-wave5,draft,Pass,90,results=16/16; avgSummary=140; thinRows=0,
database,season-autumn-foliage-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,season-autumn-walk-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,season-child-day-wave5,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,season-chuseok-treat-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,season-closet-shift-wave5,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,season-cold-morning-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,season-cold-out-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-dust-mask-wave5,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,season-flower-view-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,season-full-moon-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,season-halloween-dress-wave5,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,season-heat-shelter-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,season-holiday-reset-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,season-hotbun-season-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,season-monsoon-prep-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-mosquito-block-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,season-newyear-table-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,season-parents-day-wave5,draft,Pass,90,results=16/16; avgSummary=145; thinRows=0,
database,season-rainy-day-wave4,draft,Pass,90,results=16/16; avgSummary=174; thinRows=0,
database,season-season-menu-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,season-shaved-ice-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-snow-plan-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,season-spring-cleaning-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,season-spring-new-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,season-summer-beach-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-summer-heat-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,season-sun-uv-wave5,draft,Pass,90,results=16/16; avgSummary=140; thinRows=0,
database,season-sunny-picnic-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,season-tea-brew-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-winter-layering-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,season-winter-ski-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-winter-solstice-wave5,draft,Pass,90,results=16/16; avgSummary=138; thinRows=0,
database,season-xmas-tree-wave5,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,season-year-end-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,secondhand-chat-style-3a9U,draft,P1,40,results=16/16; avgSummary=113; thinRows=16,P1 thin result rows: 16
database,self-attention-reset,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,self-daily-priority-one,draft,P1,40,results=16/16; avgSummary=122; thinRows=16,P1 thin result rows: 16
database,self-decision-fatigue-care,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-energy-budgeting,draft,P1,40,results=16/16; avgSummary=117; thinRows=16,P1 thin result rows: 16
database,self-focus-break-rhythm,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-goal-wording-style,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-habit-tracker-use,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-monthly-theme-setting,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-mood-log-habit,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,self-morning-first-task,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,self-motivation-slump-response,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-personal-rule-making,draft,P1,40,results=16/16; avgSummary=122; thinRows=16,P1 thin result rows: 16
database,self-personal-space-reset,draft,P1,40,results=16/16; avgSummary=122; thinRows=16,P1 thin result rows: 16
database,self-promise-to-self,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,self-rest-day-planning,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,self-reward-setting-style,draft,P1,40,results=16/16; avgSummary=119; thinRows=16,P1 thin result rows: 16
database,self-routine-minimum-line,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-routine-restart-style,draft,P1,40,results=16/16; avgSummary=118; thinRows=16,P1 thin result rows: 16
database,self-schedule-buffer-making,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-self-check-question,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,self-self-feedback-tone,draft,P1,40,results=16/16; avgSummary=121; thinRows=16,P1 thin result rows: 16
database,self-small-win-collecting,draft,P1,40,results=16/16; avgSummary=121; thinRows=16,P1 thin result rows: 16
database,self-weekly-review-habit,draft,P1,40,results=16/16; avgSummary=120; thinRows=16,P1 thin result rows: 16
database,senior-asset-handover-wave6,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,senior-balance-exercise-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,senior-digital-class-wave6,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,senior-doctor-trust-wave6,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,senior-downsize-home-wave6,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,senior-family-gather-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,senior-funeral-prep-wave6,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,senior-grandchild-meet-wave6,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,senior-healthcare-plan-wave6,draft,Pass,90,results=16/16; avgSummary=146; thinRows=0,
database,senior-learning-senior-wave6,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,senior-legacy-letter-wave6,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,senior-medication-list-wave6,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,senior-memory-care-wave6,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,senior-new-hobby-senior-wave6,draft,Pass,90,results=16/16; avgSummary=139; thinRows=0,
database,senior-pension-check-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,senior-pet-with-senior-wave6,draft,Pass,90,results=16/16; avgSummary=147; thinRows=0,
database,senior-retirement-plan-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,senior-second-career-wave6,draft,Pass,90,results=16/16; avgSummary=144; thinRows=0,
database,senior-senior-club-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,senior-smartphone-help-wave6,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,senior-travel-after-60-wave6,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,senior-volunteer-senior-wave6,draft,Pass,90,results=16/16; avgSummary=140; thinRows=0,
database,senior-walk-routine-senior-wave6,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,senior-will-prepare-wave6,draft,Pass,90,results=16/16; avgSummary=141; thinRows=0,
database,senior-young-friend-wave6,draft,Pass,90,results=16/16; avgSummary=142; thinRows=0,
database,shortform-scroll-stop--HNY,draft,P1,40,results=16/16; avgSummary=131; thinRows=16,P1 thin result rows: 16
database,skill-adult-edu-wave5,draft,Pass,90,results=16/16; avgSummary=133; thinRows=0,
database,skill-cert-start-wave5,draft,Pass,90,results=16/16; avgSummary=137; thinRows=0,
database,skill-code-intro-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,skill-debate-join-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,skill-draw-class-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,skill-eng-diary-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
database,skill-eng-word-wave5,draft,Pass,90,results=16/16; avgSummary=143; thinRows=0,
database,skill-ged-prep-wave5,draft,Pass,90,results=16/16; avgSummary=133; thinRows=0,
database,skill-hanja-study-wave5,draft,Pass,90,results=16/16; avgSummary=135; thinRows=0,
